Id,avg_out_hitting_time,rw_out_closeness,out_truncated_runs,out_stuck_runs,out_total_runs,out_truncation_rate,avg_in_hitting_time,rw_in_closeness,in_truncated_runs,in_stuck_runs,in_total_runs,in_truncation_rate,Label,modularity_class,classic_name,normal_in_closeness,normal_out_closeness,normal_betweenness,rw_betweenness_name,rw_betweenness
720575940609774434,30588.4825,3.269204348401396e-05,78,0,400,0.195,4335.2525,0.0002306670718718,0,0,400,0.0,FB.1233,2,FB.1233,3.065497,3.784026,0.0,FB.1233,0.001477
720575940609777476,25371.8525,3.9413755854051254e-05,58,0,400,0.145,642.9875,0.0015552401874064,0,0,400,0.0,FB.520,0,FB.520,3.129225,3.560969,9e-05,FB.520,0.001902
720575940609843349,40152.8275,2.490484636480457e-05,108,0,400,0.27,98997.96,1.01012182473255e-05,392,0,400,0.98,NO.281,4,NO.281,1.706242,1.825774,0.0,NO.281,9.2e-05
720575940609913646,30309.8975,3.2992523316847245e-05,100,0,400,0.25,91637.65,1.091254522567962e-05,332,0,400,0.83,FB.582,4,FB.582,2.868198,2.2294,5e-05,FB.582,0.002243
720575940610051733,21518.105,4.647249374422144e-05,62,0,400,0.155,1125.19,0.000888738790782,0,0,400,0.0,CRE.FB.4,3,CRE.FB.4,3.341323,3.884733,0.0,CRE.FB.4,0.002613
720575940610069550,25157.405,3.974972776405198e-05,63,0,400,0.1575,2476.7375,0.0004037569584988,0,0,400,0.0,FB.329,4,FB.329,3.132449,3.834725,0.000395,FB.329,0.006469
720575940610070626,38882.72,2.571836538184571e-05,89,0,400,0.2225,69072.7125,1.44774971737211e-05,189,0,400,0.4725,SLP.FB.6,4,SLP.FB.6,2.573636,1.732799,4.2e-05,SLP.FB.6,0.00261
720575940610095322,31699.4925,3.154624636340787e-05,78,0,400,0.195,52215.9525,1.9151235439016454e-05,89,0,400,0.2225,FB.1140,4,FB.1140,2.565805,1.64099,0.000672,FB.1140,0.002007
720575940610137969,21455.6075,4.660786230359593e-05,57,0,400,0.1425,4449.5625,0.0002247411964659,0,0,400,0.0,FB.912,0,FB.912,3.187463,4.103172,3e-06,FB.912,0.001613
720575940610147790,29851.6575,3.3498977401841086e-05,88,0,400,0.22,18228.125,5.486027773015601e-05,2,0,400,0.005,FB.1015,4,FB.1015,2.916914,3.482,0.0,FB.1015,0.001701
720575940610151130,39473.8375,2.5333234955937586e-05,121,0,400,0.3025,35722.4275,2.7993618294837327e-05,22,0,400,0.055,FB.1117,4,FB.1117,3.2418,3.152622,0.0,FB.1117,0.001096
720575940610160789,37165.1125,2.6906954741493112e-05,119,0,400,0.2975,5515.2025,0.0001813170051326,0,0,400,0.0,FB.817,0,FB.817,2.993611,3.95034,6e-06,FB.817,0.001203
720575940610161813,39156.5225,2.553852937272456e-05,103,0,400,0.2575,12102.4325,8.262801713622447e-05,1,0,400,0.0025,FB.1139,1,FB.1139,2.677436,3.225551,0.0,FB.1139,0.000963
720575940610165205,40974.425,2.4405467556896768e-05,118,0,400,0.295,82663.145,1.2097289547839004e-05,268,0,400,0.67,CRE.FB.19,3,CRE.FB.19,3.014969,2.377278,0.0,CRE.FB.19,0.001811
720575940610177203,26104.6575,3.8307340366369486e-05,51,0,400,0.1275,94508.4825,1.0581060805838249e-05,354,0,400,0.885,NO.68,4,NO.68,2.345869,2.357724,5e-06,NO.68,0.001197
720575940610178417,30533.115,3.275132589648976e-05,74,0,400,0.185,74261.885,1.3465858023937854e-05,214,0,400,0.535,NO.61,3,NO.61,4.045823,2.007419,0.0,NO.61,0.000689
720575940610219715,28916.92,3.4581829600109556e-05,75,0,400,0.1875,815.61,0.0012260761883743,0,0,400,0.0,FB.305,2,FB.305,3.25339,4.653094,0.017323,FB.305,0.00642
720575940610237394,35233.8775,2.8381775465956024e-05,111,0,400,0.2775,51370.17,1.9466550334561867e-05,85,0,400,0.2125,FB.859,4,FB.859,3.20666,2.829896,0.0,FB.859,0.001297
720575940610268366,17672.13,5.658627454641857e-05,34,0,400,0.085,6602.1375,0.0001514660971541,0,0,400,0.0,FB.816,2,FB.816,3.100007,3.719346,1.7e-05,FB.816,0.001816
720575940610306146,48208.2175,2.0743351483593025e-05,148,0,400,0.37,68943.4925,1.45046321812026e-05,175,0,400,0.4375,FB.983,1,FB.983,3.574375,3.12945,0.0,FB.983,0.001145
720575940610355186,26641.9525,3.753478653638468e-05,79,0,400,0.1975,66829.6475,1.4963418743155872e-05,174,0,400,0.435,FB.1340,4,FB.1340,2.908996,2.989518,0.0,FB.1340,0.000627
720575940610363059,29431.16,3.3977593815534285e-05,78,0,400,0.195,100000.0,1e-05,400,0,400,1.0,NO.111,0,NO.111,2.876978,1.142489,0.0,NO.111,0.000678
720575940610409957,30573.5525,3.27080080079016e-05,78,0,400,0.195,15866.66,6.302523656522544e-05,1,0,400,0.0025,FB.961,1,FB.961,2.959778,3.107733,0.0,FB.961,0.001743
720575940610440049,34299.8,2.9154688948623603e-05,101,0,400,0.2525,5025.725,0.0001989762671057,0,0,400,0.0,FB.676,0,FB.676,3.046473,3.792853,7.5e-05,FB.676,0.002191
720575940610440371,18927.2325,5.283392593185507e-05,40,0,400,0.1,80174.845,1.2472740047080852e-05,246,0,400,0.615,FB.730,0,FB.730,2.676404,2.235738,0.0,FB.730,0.001345
720575940610448307,40829.3075,2.4492210650401065e-05,142,0,400,0.355,65169.2925,1.534465024305734e-05,146,0,400,0.365,FB.1339,3,FB.1339,2.97156,3.772557,0.0,FB.1339,0.000556
720575940610453162,43804.8175,2.2828539349581817e-05,123,0,400,0.3075,100000.0,1e-05,400,0,400,1.0,PB.EB.3,3,PB.EB.3,0.644965,0.160802,0.0,PB.EB.3,0.000396
720575940610477425,34594.39,2.8906420954380177e-05,102,0,400,0.255,3274.4225,0.0003053973639626,0,0,400,0.0,FB.1116,2,FB.1116,2.199382,3.662193,0.0,FB.1116,0.000801
720575940610505701,37746.6575,2.6492411944024448e-05,121,0,400,0.3025,94665.9525,1.0563459972580956e-05,356,0,400,0.89,EB.165,4,EB.165,0.276426,1.719976,0.0,EB.165,8.1e-05
720575940610545561,46068.63,2.170674491514074e-05,150,0,400,0.375,79738.56,1.2540983935501218e-05,246,0,400,0.615,FB.1380,4,FB.1380,2.27135,2.35567,0.0,FB.1380,0.000792
720575940610603214,38195.5675,2.6181048363792475e-05,110,0,400,0.275,79820.325,1.2528137413622408e-05,263,0,400,0.6575,FB.778,4,FB.778,2.65327,1.856523,0.00047,FB.778,0.002616
720575940610615269,23603.2325,4.23670783228526e-05,47,0,400,0.1175,95412.2225,1.0480837504859503e-05,360,0,400,0.9,NO.FB.40,4,NO.FB.40,2.409594,2.359553,0.0,NO.FB.40,0.001298
720575940610623402,27338.0275,3.657908384209505e-05,76,0,400,0.19,16825.5175,5.943353599673829e-05,1,0,400,0.0025,FB.1086,3,FB.1086,3.03462,3.005591,0.000122,FB.1086,0.000767
720575940610634725,40002.855,2.499821575235067e-05,102,0,400,0.255,1178.74,0.0008483635067953,0,0,400,0.0,FB.675,2,FB.675,3.026277,4.611613,0.003916,FB.675,0.003517
720575940610636773,21320.1,4.6904095196551614e-05,44,0,400,0.11,44737.98,2.235237263729833e-05,60,0,400,0.15,FB.1069,4,FB.1069,3.120577,2.955713,0.0,FB.1069,0.00138
720575940610642289,32061.5525,3.1190005537005734e-05,95,0,400,0.2375,8166.4475,0.0001224522658108,0,0,400,0.0,FB.895,1,FB.895,2.636497,3.371109,0.000651,FB.895,0.001777
720575940610665445,23253.07,4.300507416870117e-05,48,0,400,0.12,7621.09,0.0001312148262256,0,0,400,0.0,FB.631,1,FB.631,3.005701,3.167314,3e-06,FB.631,0.002995
720575940610670250,45338.4825,2.2056318272231544e-05,143,0,400,0.3575,1008.175,0.0009918912887147,0,0,400,0.0,FB.464,3,FB.464,2.984005,4.642004,0.001329,FB.464,0.003176
720575940610682261,27746.8025,3.604018877490478e-05,88,0,400,0.22,94390.3325,1.059430530134005e-05,354,0,400,0.885,NO.115,4,NO.115,2.524575,2.240386,0.000165,NO.115,0.001443
720575940610686938,34262.3375,2.9186566736726587e-05,93,0,400,0.2325,84205.995,1.187563902071343e-05,274,0,400,0.685,NO.FB.85,3,NO.FB.85,2.016925,2.541751,0.0,NO.FB.85,0.00027
720575940610694067,30044.2475,3.3284241850290976e-05,71,0,400,0.1775,79377.9475,1.2597957386086356e-05,250,0,400,0.625,FB.1293,4,FB.1293,3.277348,2.551564,0.0,FB.1293,0.000585
720575940610716786,32004.37,3.124573300458656e-05,99,0,400,0.2475,50362.6825,1.9855971730655928e-05,83,0,400,0.2075,FB.1115,4,FB.1115,2.262507,2.054322,1.1e-05,FB.1115,0.001266
720575940610776900,55685.46,1.795800914637322e-05,176,0,400,0.44,53361.8975,1.8739963285600928e-05,88,0,400,0.22,FB.1295,3,FB.1295,2.224935,3.399204,9e-06,FB.1295,0.000733
720575940610810482,29265.5175,3.416990661449947e-05,87,0,400,0.2175,15595.73,6.4120114928894e-05,1,0,400,0.0025,FB.833,1,FB.833,2.83789,2.893101,0.000175,FB.833,0.001926
720575940610813682,48758.04,2.050943803319411e-05,147,0,400,0.3675,7070.58,0.0001414311131477,0,0,400,0.0,FB.894,2,FB.894,2.913507,3.438463,9.9e-05,FB.894,0.001452
720575940610877098,27220.12,3.673753091463227e-05,63,0,400,0.1575,616.465,0.0016221521092032,0,0,400,0.0,FB.220,3,FB.220,3.130149,4.797893,0.003182,FB.220,0.004406
720575940610894450,31863.625,3.138374871032408e-05,93,0,400,0.2325,244.0425,0.0040976469262526,0,0,400,0.0,FB.78,3,FB.78,3.128415,4.607551,0.009549,FB.78,0.011511
720575940610908057,44425.68,2.250950351238293e-05,118,0,400,0.295,2406.96,0.0004154618273673,0,0,400,0.0,FB.349,2,FB.349,3.144195,3.558735,2e-06,FB.349,0.004034
720575940610919778,35797.0825,2.7935237459644937e-05,95,0,400,0.2375,488.4625,0.002047240064488,0,0,400,0.0,FB.154,0,FB.154,3.16575,4.112758,0.000621,FB.154,0.004654
720575940610931058,39791.5725,2.5130949524550707e-05,102,0,400,0.255,93140.5425,1.0736463125067154e-05,347,0,400,0.8675,AOTU.FB.28,4,AOTU.FB.28,1.952986,1.60313,0.001973,AOTU.FB.28,0.001454
720575940610973413,21040.615,4.75271278905108e-05,40,0,400,0.1,16647.42,6.006936810628915e-05,3,0,400,0.0075,SMP.FB.34,2,SMP.FB.34,3.318782,2.754255,0.0,SMP.FB.34,0.00074
720575940610974577,29598.2475,3.378578410765705e-05,75,0,400,0.1875,99446.775,1.00556302605087e-05,396,0,400,0.99,LAL.116,4,LAL.116,1.019467,0.658902,0.0,LAL.116,3.3e-05
720575940610980932,42961.7775,2.3276504329924433e-05,130,0,400,0.325,376.78,0.0026540686872976,0,0,400,0.0,FB.8,2,FB.8,3.311731,4.404853,0.006049,FB.8,0.019462
720575940611006170,23517.4575,4.252160336635029e-05,55,0,400,0.1375,65471.5825,1.5273802187384123e-05,162,0,400,0.405,FB.1085,4,FB.1085,3.232235,2.849847,0.00094,FB.1085,0.001977
720575940611091780,44021.0475,2.27164062826992e-05,124,0,400,0.31,1158.3175,0.0008633211533107,0,0,400,0.0,FB.417,3,FB.417,3.304759,4.42257,0.003601,FB.417,0.003938
720575940611102469,44969.115,2.223748454911777e-05,133,0,400,0.3325,95356.6525,1.0486945313018408e-05,365,0,400,0.9125,NO.FB.45,0,NO.FB.45,2.767423,1.905841,0.0,NO.FB.45,0.001433
720575940611117380,32838.5275,3.045203534171866e-05,93,0,400,0.2325,6523.315,0.0001532962918393,0,0,400,0.0,FB.1395,2,FB.1395,2.744579,3.545364,0.0,FB.1395,0.000533
720575940611181518,26316.6325,3.7998782708995915e-05,64,0,400,0.16,645.6925,0.0015487248187024,0,0,400,0.0,FB.MB_ML.9,3,FB.MB_ML.9,3.301749,4.643259,0.01055,FB.MB_ML.9,0.005437
720575940611185123,30643.8575,3.2632967308374935e-05,75,0,400,0.1875,72664.6725,1.3761845551564276e-05,205,0,400,0.5125,FB.795,4,FB.795,2.291945,1.841785,2e-05,FB.795,0.002144
720575940611210866,41206.0025,2.426830896785001e-05,108,0,400,0.27,2970.21,0.000336676531289,0,0,400,0.0,FB.1033,2,FB.1033,2.032895,3.885054,0.0,FB.1033,0.001246
720575940611211542,33924.9975,2.9476789202416306e-05,90,0,400,0.225,10774.43,9.281233438799084e-05,0,0,400,0.0,FB.947,2,FB.947,2.957425,3.464659,4e-06,FB.947,0.001595
720575940611216099,39097.0575,2.557737241479106e-05,114,0,400,0.285,91955.865,1.0874782157723165e-05,333,0,400,0.8325,EB.44,2,EB.44,0.609952,2.025336,0.0,EB.44,4.8e-05
720575940611243690,26394.905,3.788609960899651e-05,68,0,400,0.17,5109.125,0.0001957282313507,0,0,400,0.0,FB.777,0,FB.777,3.158714,3.824466,0.0,FB.777,0.001273
720575940611243946,35427.21,2.822689113819575e-05,107,0,400,0.2675,28226.4475,3.5427766813376005e-05,13,0,400,0.0325,FB.946,1,FB.946,3.025369,2.520009,3.1e-05,FB.946,0.000871
720575940611263602,59309.64,1.6860665483722376e-05,197,0,400,0.4925,15748.395,6.349853429508213e-05,3,0,400,0.0075,FB.832,1,FB.832,2.820975,2.601905,1.8e-05,FB.832,0.001041
720575940611284659,40662.575,2.4592638316683098e-05,119,0,400,0.2975,3815.92,0.0002620600012578,0,0,400,0.0,FB.433,0,FB.433,2.849057,3.995628,0.0,FB.433,0.001353
720575940611308259,15954.27,6.267914483081958e-05,29,0,400,0.0725,10277.4925,9.729999802967503e-05,0,0,400,0.0,FB.945,2,FB.945,2.978935,3.447892,0.0,FB.945,0.000864
720575940611363954,27961.18,3.576386976515297e-05,71,0,400,0.1775,48516.8925,2.0611377779399204e-05,74,0,400,0.185,FB.1292,4,FB.1292,3.065465,2.886233,0.0,FB.1292,0.000798
720575940611376882,30111.6475,3.320974051652272e-05,90,0,400,0.225,6345.7575,0.0001575855995127,0,0,400,0.0,FB.1014,3,FB.1014,2.9621,3.463869,0.00017,FB.1014,0.00196
720575940611396835,36001.5875,2.7776552908951584e-05,108,0,400,0.27,14591.1425,6.853472920300792e-05,0,0,400,0.0,PB.20,3,PB.20,3.229923,3.076581,0.0,PB.20,0.000792
720575940611415449,25984.5425,3.848441818823633e-05,79,0,400,0.1975,649.445,0.0015397762705078,0,0,400,0.0,FB.124,2,FB.124,3.074211,4.114364,0.002516,FB.124,0.008232
720575940611419414,38467.15,2.599620715337632e-05,107,0,400,0.2675,18720.2875,5.3417983030442245e-05,1,0,400,0.0025,FB.1042,1,FB.1042,2.926328,2.589879,3e-06,FB.1042,0.00117
720575940611425429,40031.9575,2.4980042507289336e-05,125,0,400,0.3125,74042.675,1.3505724907966924e-05,210,0,400,0.525,AOTU.FB.46,4,AOTU.FB.46,2.025809,2.70647,0.0,AOTU.FB.46,0.00039
720575940611453041,36044.5725,2.774342794605207e-05,103,0,400,0.2575,14637.4475,6.831792223336753e-05,0,0,400,0.0,FB.1032,1,FB.1032,2.774214,2.873142,0.000164,FB.1032,0.001522
720575940611468185,30961.5975,3.2298075058950044e-05,90,0,400,0.225,56937.5025,1.7563116682190265e-05,109,0,400,0.2725,FB.944,4,FB.944,3.06412,2.544001,0.001733,FB.944,0.002754
720575940611475097,25852.6325,3.8680780380876106e-05,70,0,400,0.175,14921.58,6.701703170843838e-05,0,0,400,0.0,FB.1211,4,FB.1211,2.789853,3.360121,0.0,FB.1211,0.000615
720575940611527794,38120.3775,2.623268880272762e-05,124,0,400,0.31,38786.0075,2.578249385425917e-05,39,0,400,0.0975,NO.34,3,NO.34,4.107237,2.759749,0.001653,NO.34,0.001286
720575940611550701,17700.1875,5.649657666055797e-05,39,0,400,0.0975,69888.4525,1.4308515416048169e-05,191,0,400,0.4775,FB.1291,4,FB.1291,2.101447,1.565764,4e-06,FB.1291,0.001145
720575940611568686,41640.89,2.401485655085662e-05,142,0,400,0.355,43939.89,2.2758363755576084e-05,56,0,400,0.14,FB.1255,4,FB.1255,3.23741,2.921669,0.0,FB.1255,0.000389
720575940611606830,22553.31,4.43393896505657e-05,39,0,400,0.0975,760.42,0.0013150627284921,0,0,400,0.0,FB.643,0,FB.643,2.900205,3.54236,0.0,FB.643,0.001763
720575940611612018,26785.1875,3.733406756999554e-05,62,0,400,0.155,97095.7175,1.0299115406402966e-05,377,0,400,0.9425,NO.FB.57,4,NO.FB.57,2.846418,1.910834,3.7e-05,NO.FB.57,0.001672
720575940611679461,43553.375,2.296033315443407e-05,136,0,400,0.34,20497.5625,4.878628861358515e-05,4,0,400,0.01,FB.1068,4,FB.1068,3.101409,3.048618,2e-06,FB.1068,0.001595
720575940611718885,36156.415,2.76576093066749e-05,114,0,400,0.285,3231.32,0.0003094710520777,0,0,400,0.0,FB.519,3,FB.519,3.052076,3.83629,0.0,FB.519,0.001451
720575940611725738,35572.3625,2.8111711725640936e-05,109,0,400,0.2725,5294.1125,0.000188889072531,0,0,400,0.0,FB.747,1,FB.747,2.357562,3.20624,1.8e-05,FB.747,0.001728
720575940611726829,36298.505,2.7549343974359277e-05,114,0,400,0.285,4822.7175,0.0002073519753126,0,0,400,0.0,FB.911,0,FB.911,3.036751,3.926344,0.0,FB.911,0.001654
720575940611758819,35646.88,2.8052946008178e-05,94,0,400,0.235,13746.505,7.27457633776731e-05,1,0,400,0.0025,FB.1183,0,FB.1183,2.880093,3.20393,0.0,FB.1183,0.000876
720575940611851506,27628.895,3.619399183354962e-05,71,0,400,0.1775,3509.76,0.0002849197665937,0,0,400,0.0,FB.1114,2,FB.1114,1.982036,4.039235,0.0,FB.1114,0.000821
720575940611904997,40936.5475,2.442804928774221e-05,132,0,400,0.33,90737.9475,1.1020747411109338e-05,332,0,400,0.83,FB.456,4,FB.456,3.419972,2.133196,0.002718,FB.456,0.004724
720575940611912362,28969.8275,3.4518672919264016e-05,85,0,400,0.2125,100000.0,1e-05,400,0,400,1.0,FB.1360,4,FB.1360,2.468876,1.32602,0.0,FB.1360,0.000353
720575940611939026,37708.4075,2.6519284857097188e-05,88,0,400,0.22,58711.6925,1.70323824338738e-05,120,0,400,0.3,PB.FB.6,3,PB.FB.6,4.102089,3.669394,0.000806,PB.FB.6,0.001985
720575940611963346,34322.055,2.9135784556023817e-05,105,0,400,0.2625,1273.3125,0.0007853531635007,0,0,400,0.0,FB.237,0,FB.237,3.403359,4.172937,0.002547,FB.237,0.00375
720575940611964882,38829.9325,2.5753328311863538e-05,122,0,400,0.305,95461.575,1.0475419036402867e-05,362,0,400,0.905,EB.38,3,EB.38,0.578583,2.409951,0.0,EB.38,0.000272
720575940611974354,27967.0575,3.575635370292352e-05,67,0,400,0.1675,6928.3275,0.0001443349783912,0,0,400,0.0,FB.1338,2,FB.1338,2.26164,3.172286,0.0,FB.1338,0.000272
720575940612012566,24045.46,4.158789226739684e-05,58,0,400,0.145,50878.3875,1.9654710951678648e-05,81,0,400,0.2025,SMP.FB.41,4,SMP.FB.41,3.14749,2.590141,0.0,SMP.FB.41,0.001592
720575940612047853,40465.625,2.4712332998687157e-05,130,0,400,0.325,96661.8225,1.0345346012899768e-05,372,0,400,0.93,AOTU.BU.44,4,AOTU.BU.44,1.670572,1.528893,0.0,AOTU.BU.44,8.8e-05
720575940612053106,28319.4525,3.531141712573716e-05,72,0,400,0.18,1366.695,0.0007316921478457,0,0,400,0.0,FB.502,2,FB.502,2.926935,4.032053,4e-06,FB.502,0.001712
720575940612107762,49021.6975,2.0399130405469943e-05,153,0,400,0.3825,2283.3125,0.0004379602003667,0,0,400,0.0,FB.411,0,FB.411,3.243538,4.043515,4e-06,FB.411,0.002744
720575940612109363,45903.0925,2.1785024614627e-05,146,0,400,0.365,22338.895,4.476497158879165e-05,2,0,400,0.005,FB.1267,3,FB.1267,2.65088,3.451263,0.0,FB.1267,0.000597
720575940612122152,49838.6975,2.0064729821641106e-05,161,0,400,0.4025,70573.535,1.4169617548561227e-05,189,0,400,0.4725,FB.910,4,FB.910,2.586482,1.764642,8e-06,FB.910,0.001744
720575940612131025,27340.215,3.6576157137023246e-05,69,0,400,0.1725,26479.6275,3.776488170009189e-05,8,0,400,0.02,FB.960,4,FB.960,3.079007,2.960675,2.3e-05,FB.960,0.001719
720575940612152930,12655.02,7.902002525480007e-05,24,0,400,0.06,83921.7425,1.191586316263631e-05,277,0,400,0.6925,NO.143,3,NO.143,3.04967,2.762486,0.0,NO.143,0.00039
720575940612154664,37787.56,2.6463735684442182e-05,109,0,400,0.2725,15563.145,6.425436503997103e-05,1,0,400,0.0025,FB.1084,3,FB.1084,3.122611,3.293832,4.6e-05,FB.1084,0.00105
720575940612211496,34438.12,2.9037589740671092e-05,85,0,400,0.2125,995.4775,0.0010045430459251,0,0,400,0.0,FB.425,3,FB.425,2.988283,4.724467,0.000361,FB.425,0.003962
720575940612234467,33336.735,2.9996938812394194e-05,92,0,400,0.23,68265.2125,1.4648749536962185e-05,187,0,400,0.4675,FB.1067,4,FB.1067,3.224465,2.775783,0.0,FB.1067,0.001428
720575940612243918,45426.7225,2.2013474557844228e-05,150,0,400,0.375,1863.28,0.0005366879910695,0,0,400,0.0,CRE.FB.5,3,CRE.FB.5,3.110124,3.427918,1.4e-05,CRE.FB.5,0.002399
720575940612248743,27756.115,3.60280968716263e-05,66,0,400,0.165,14755.035,6.777347529165468e-05,0,0,400,0.0,FB.982,4,FB.982,3.092528,3.298056,0.0,FB.982,0.001199
720575940612248883,30556.2475,3.272653162008849e-05,85,0,400,0.2125,99959.2575,1.0004075910627887e-05,399,0,400,0.9975,NO.FB.126,3,NO.FB.126,1.845702,0.797824,0.0,NO.FB.126,7.4e-05
720575940612249651,19469.6475,5.1361998207723075e-05,41,0,400,0.1025,25980.675,3.8490147003493944e-05,7,0,400,0.0175,FB.1266,3,FB.1266,2.779113,3.085415,0.0,FB.1266,0.000543
720575940612272424,22009.2475,4.5435447077415976e-05,59,0,400,0.1475,4447.2375,0.0002248586903667,0,0,400,0.0,FB.LAL.46,1,FB.LAL.46,0.73774,2.934251,0.00076,FB.LAL.46,0.001652
720575940612286259,46377.4725,2.1562192721908247e-05,149,0,400,0.3725,923.495,0.0010828428957384,0,0,400,0.0,FB.362,2,FB.362,3.016699,3.88268,0.0,FB.362,0.002999
720575940612310824,30625.84,3.265216562223273e-05,82,0,400,0.205,99684.165,1.003168356779635e-05,398,0,400,0.995,NO.FB.137,0,NO.FB.137,1.772795,1.518969,0.0,NO.FB.137,8.1e-05
720575940612316847,29171.8225,3.427965462219579e-05,82,0,400,0.205,6130.9375,0.0001631071920077,0,0,400,0.0,FB.858,2,FB.858,2.955086,3.58572,0.000644,FB.858,0.00206
720575940612318673,47190.54,2.1190687794630025e-05,150,0,400,0.375,3505.3725,0.000285276386461,0,0,400,0.0,FB.592,0,FB.592,3.171938,3.934992,8e-06,FB.592,0.002036
720575940612327446,28668.695,3.48812528787934e-05,68,0,400,0.17,7840.635,0.0001275406902629,0,0,400,0.0,FB.875,2,FB.875,3.080835,3.477703,0.0,FB.875,0.00149
720575940612330154,23751.51,4.210258631977504e-05,63,0,400,0.1575,1763.71,0.0005669866361249,0,0,400,0.0,FB.30,1,FB.30,3.570732,2.967808,0.011462,FB.30,0.011165
720575940612334946,36100.9675,2.7700088647208693e-05,87,0,400,0.2175,10795.8975,9.262777828337108e-05,0,0,400,0.0,FB.723,1,FB.723,3.132183,2.680441,3.6e-05,FB.723,0.001324
720575940612377775,38170.955,2.6197929813388217e-05,122,0,400,0.305,11914.335,8.393250651421167e-05,0,0,400,0.0,FB.1031,2,FB.1031,3.072173,3.05676,0.0,FB.1031,0.000915
720575940612421101,28331.6475,3.529621777201626e-05,92,0,400,0.23,4425.285,0.0002259741462979,0,0,400,0.0,FB.729,4,FB.729,3.345697,2.977793,0.0,FB.729,0.002353
720575940612488615,20789.485,4.810123964109741e-05,50,0,400,0.125,19975.1175,5.006228373875648e-05,2,0,400,0.005,FB.1138,4,FB.1138,2.88364,3.055731,0.0,FB.1138,0.000826
720575940612498984,27781.465,3.599522199423248e-05,72,0,400,0.18,98333.18,1.0169507382960664e-05,387,0,400,0.9675,AOTU.CRE.14,4,AOTU.CRE.14,1.669953,1.752128,0.0,AOTU.CRE.14,5e-05
720575940612585011,42579.985,2.348521259460284e-05,133,0,400,0.3325,11122.855,8.990497493674062e-05,0,0,400,0.0,FB.893,1,FB.893,2.277752,2.603797,0.0,FB.893,0.00113
720575940612589735,21652.075,4.618494994128738e-05,56,0,400,0.14,98949.875,1.0106126965799603e-05,393,0,400,0.9825,NO.87,3,NO.87,3.848346,0.802579,0.0,NO.87,0.000326
720575940612594855,28334.915,3.5292147514824026e-05,69,0,400,0.1725,23290.96,4.293511302239152e-05,8,0,400,0.02,FB.857,1,FB.857,2.847487,2.557956,0.0,FB.857,0.000822
720575940612599013,38279.1125,2.612390765329264e-05,115,0,400,0.2875,9609.61,0.0001040624957724,0,0,400,0.0,FB.408,3,FB.408,3.185475,3.309443,0.000757,FB.408,0.002929
720575940612599533,23118.2025,4.325595815678144e-05,63,0,400,0.1575,40914.9775,2.44409275307557e-05,45,0,400,0.1125,FB.510,0,FB.510,3.078576,2.997148,1.1e-05,FB.510,0.00233
720575940612615917,31380.5,3.186692372651806e-05,81,0,400,0.2025,41747.0525,2.395378691705241e-05,52,0,400,0.13,FB.315,0,FB.315,3.157719,2.543446,0.000919,FB.315,0.003601
720575940612627058,44867.0725,2.228805991297961e-05,136,0,400,0.34,958.2325,0.0010435880644833,0,0,400,0.0,FB.564,2,FB.564,2.946365,4.636694,0.009336,FB.564,0.003611
720575940612689645,46521.545,2.149541680096824e-05,125,0,400,0.3125,75254.6675,1.3288212322511424e-05,219,0,400,0.5475,FB.563,2,FB.563,2.850694,2.211779,4.2e-05,FB.563,0.002425
